Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Downey,Los Angeles_CA,CA,79,52,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Wolf Creek,Josephine_OR,OR,52,100,0.25,6,0.16,Light Rain,FALSE,FALSE,FALSE,day
2,Frederick,Frederick_MD,MD,44.6,81,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,78.8,30,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,San Bernardino,San Bernardino_CA,CA,62.6,55,7,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Chino,San Bernardino_CA,CA,62.1,78,10,0,0.02,Light Rain,FALSE,FALSE,TRUE,day
3,Saint Paul,Washington_MN,MN,74,42,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Detroit,Wayne_MI,MI,8.2,85,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Dayton,Lyon_NV,NV,41,36,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Bellmawr,Camden_NJ,NJ,81,50,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Mankato,Blue Earth_MN,MN,50,100,10,17,0,Light Rain,FALSE,FALSE,TRUE,day
3,Columbus,Franklin_OH,OH,52,83,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Goleta,Santa Barbara_CA,CA,71.1,73,10,6.9,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Winlock,Lewis_WA,WA,48,82,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Acme,Whatcom_WA,WA,48.9,93,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,27,75,6,0,0,Haze,FALSE,FALSE,FALSE,twilight
2,Broomfield,Broomfield_CO,CO,63.1,44,10,3.5,0,Clear,TRUE,FALSE,FALSE,night
2,Miami Gardens,Miami-Dade_FL,FL,82.9,53,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,79,62,10,16,0,Cloudy,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,75,57,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,56,49,10,14,0,Fair,FALSE,FALSE,FALSE,day
3,Mobile,Mobile_AL,AL,82.9,72,10,4.6,0,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Bensalem,Bucks_PA,PA,57,26,10,20.7,0,Clear,FALSE,FALSE,FALSE,day
4,Saint Petersburg,Pinellas_FL,FL,85,48,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Fullerton,Orange_CA,CA,75,23,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Union Pier,Berrien_MI,MI,32,69,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,39,96,0.8,5.8,0.03,Light Rain,FALSE,FALSE,FALSE,twilight
2,Bedford,Hillsborough_NH,NH,66,36,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,57.9,67,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,West Valley City,Salt Lake_UT,UT,78,50,10,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Downers Grove,DuPage_IL,IL,64,45,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
4,Ocala,Marion_FL,FL,76,85,10,5,0,Fair,FALSE,FALSE,FALSE,night
3,Brookpark,Cuyahoga_OH,OH,36,70,10,15,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,84.9,63,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Louisville,Jefferson_KY,KY,90,42,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Frederick,Frederick_MD,MD,28.4,64,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,San Juan Capistrano,Orange_CA,CA,75,76,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Detroit,Wayne_MI,MI,57,81,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
3,Sunol,Alameda_CA,CA,59,83,10,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Napa,Napa_CA,CA,59,81,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Omaha,Douglas_NE,NE,14.4,61,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Henrietta,Monroe_NY,NY,41,89,2,17,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,64,50,10,13,0,Fair,FALSE,FALSE,FALSE,twilight
2,Cranston,Providence_RI,RI,28.9,75,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Richmond,Contra Costa_CA,CA,48.9,83,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Charles,St. Charles_MO,MO,73,84,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Osseo,Hennepin_MN,MN,82,65,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,96.1,43,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Elgin,Kane_IL,IL,48.9,83,10,8.1,0,Clear,FALSE,FALSE,TRUE,twilight
3,San Antonio,Bexar_TX,TX,72,97,4,9.2,0.01,Light Rain,FALSE,FALSE,TRUE,twilight
3,Triangle,Prince William_VA,VA,82.9,72,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Grayslake,Lake_IL,IL,12.9,51,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
4,Chester,Orange_NY,NY,70,87,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Newark,Essex_NJ,NJ,64.9,56,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Scott,Lafayette_LA,LA,77,90,8,12,0.03,Rain,FALSE,FALSE,FALSE,day
2,Martinsville,Morgan_IN,IN,48.9,38,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,44.4,88,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Waukegan,Lake_IL,IL,79,77,5,16.1,0,Haze,FALSE,FALSE,TRUE,day
2,San Antonio,Bexar_TX,TX,89,57,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,63,31,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Charleston,Charleston_SC,SC,82,74,10,7,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,66,52,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Columbia,Richland_SC,SC,57.9,37,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,75,96,10,15,0.03,Overcast,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,91.4,49,10,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Johnson City,Washington_TN,TN,87,49,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,66.2,73,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Frisco,Collin_TX,TX,51.8,94,1.5,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Corona,Riverside_CA,CA,84,53,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Eastlake,Lake_OH,OH,6.8,79,4,0,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,Tucson,Pima_AZ,AZ,70,21,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Berkeley,Alameda_CA,CA,53.1,80,7,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Providence,Providence_RI,RI,30.9,52,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,66,81,10,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,75,90,9,9,0,Cloudy,FALSE,FALSE,TRUE,twilight
2,Garden Grove,Orange_CA,CA,57,19,10,15,0,Clear,FALSE,FALSE,FALSE,night
3,Fort Lee,Bergen_NJ,NJ,66,68,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,75.9,62,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Jamaica,Queens_NY,NY,79,88,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,San Rafael,Marin_CA,CA,33.8,100,0.2,0,0,Fog,FALSE,TRUE,FALSE,day
4,Houston,Harris_TX,TX,77,84,3,12,0,Haze,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,52,40,10,21,0,Fair / Windy,FALSE,FALSE,FALSE,twilight
2,Miami,Miami-Dade_FL,FL,89.1,65,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cloverdale,Tillamook_OR,OR,52,100,4,3,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,80.1,67,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,South Richmond Hill,Queens_NY,NY,28.9,78,10,11.5,0,Overcast,FALSE,FALSE,TRUE,night
3,Saint Louis,St. Louis County_MO,MO,27,86,5,13,0,Light Snow and Sleet,TRUE,FALSE,FALSE,twilight
3,Miami,Miami-Dade_FL,FL,73.9,76,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Englewood,Arapahoe_CO,CO,61,39,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,San Mateo,San Mateo_CA,CA,62.6,82,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,77,45,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,73.9,55,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,75,40,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,89.1,40,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Murrieta,Riverside_CA,CA,73,61,10,0,0,Fair,TRUE,FALSE,FALSE,twilight
3,Gaffney,Cherokee_SC,SC,90.1,55,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Atlanta,Clayton_GA,GA,71.1,75,10,6.9,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,Milwaukee,Milwaukee_WI,WI,5,78,4,10.4,0,Light Snow,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,61,78,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,North Hollywood,Los Angeles_CA,CA,54,66,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Arden,Buncombe_NC,NC,81,72,10,4.6,0.1,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,69.1,93,10,10.4,0.04,Light Rain,FALSE,FALSE,FALSE,day
2,Chapin,Richland_SC,SC,75.2,27,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,68,68,7,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,83,63,10,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Newaygo,Newaygo_MI,MI,75,35,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
4,Harrisburg,Dauphin_PA,PA,35.1,48,10,8.1,0,Overcast,FALSE,FALSE,FALSE,night
2,Dallas,Dallas_TX,TX,57.2,77,13,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Olathe,Johnson_KS,KS,66,93,10,9.2,0.07,Light Rain,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,59,69,10,17.3,0,Overcast,FALSE,FALSE,TRUE,day
3,Dumfries,Prince William_VA,VA,81,54,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Vacaville,Solano_CA,CA,73,19,10,13,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Roselle,Dupage_IL,IL,37,93,3,16.1,0,Light Drizzle,FALSE,FALSE,TRUE,twilight
2,Roseville,Macomb_MI,MI,55,69,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,New Castle,New Castle_DE,DE,70,61,10,18.4,0,Light Rain,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,90,43,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Paramount,Los Angeles_CA,CA,81,62,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,88,33,10,5,0,Fair,FALSE,FALSE,TRUE,day
3,Fontana,San Bernardino_CA,CA,57.9,47,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,64,70,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Newark,Essex_NJ,NJ,77,76,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,52,76,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Concord,Contra Costa_CA,CA,70,57,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,77,69,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,93,44,10,3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Redlands,San Bernardino_CA,CA,73,31,6,13,0,Haze,FALSE,FALSE,FALSE,day
3,Torrance,Los Angeles_CA,CA,62.1,56,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,60.8,36,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,87,51,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Sumter,Sumter_SC,SC,44.6,87,9,0,0,Clear,FALSE,FALSE,FALSE,day
2,Fishkill,Dutchess_NY,NY,73.9,59,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Tilton,Merrimack_NH,NH,19.9,50,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Lexington_SC,SC,72,73,10,7,0,Fair,FALSE,FALSE,TRUE,twilight
2,Charlotte,Mecklenburg_NC,NC,71.1,26,10,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Corrigan,Polk_TX,TX,68,93,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Alamo,Contra Costa_CA,CA,43,58,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Encino,Los Angeles_CA,CA,98.1,15,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Northport,Tuscaloosa_AL,AL,80.1,76,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,73.9,71,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Garner,Wake_NC,NC,91.9,62,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Woodridge,DuPage_IL,IL,25.3,83,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
3,Pompano Beach,Broward_FL,FL,91.9,62,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Whittier,Los Angeles_CA,CA,59,94,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Ceres,Stanislaus_CA,CA,70,24,10,10,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,93,52,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,North Billerica,Middlesex_MA,MA,66.9,93,6,6.9,0,Light Rain,FALSE,FALSE,TRUE,day
2,Downingtown,Chester_PA,PA,66,94,10,7,0,Cloudy,FALSE,FALSE,FALSE,day
3,Santa Monica,Los Angeles_CA,CA,62.1,52,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,57.9,72,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Vineland,Cumberland_NJ,NJ,68,100,6,15,0.1,Light Rain,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,66,84,8,6.9,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,89.1,63,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,La Pine,Deschutes_OR,OR,30.2,93,0.8,5.8,0,Light Snow,FALSE,FALSE,FALSE,day
2,Lexington,Fayette_KY,KY,18,38,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,53.6,82,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Sacramento,Sacramento_CA,CA,84,30,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,82,47,10,15,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Brentwood,Contra Costa_CA,CA,61,75,7,10.4,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Zion,Lake_IL,IL,12,49,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Dinuba,Fresno_CA,CA,82,39,10,3.5,0,Clear,FALSE,TRUE,FALSE,day
2,Ridgeland,Jasper_SC,SC,75,60,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,80.1,76,10,9.2,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Stafford,Stafford_VA,VA,30.7,100,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,52,100,5,3.5,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Santee,Orangeburg_SC,SC,64.4,100,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Edgewood,Kenton_KY,KY,47,80,7,3,0.01,Light Rain,FALSE,FALSE,TRUE,day
3,Brooklyn,Kings_NY,NY,57,89,10,9,0.01,Cloudy,FALSE,FALSE,FALSE,night
3,Sylmar,Los Angeles_CA,CA,77,44,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
2,Westlake Village,Ventura_CA,CA,75,69,7,10,0,Fair,FALSE,FALSE,FALSE,day
2,Novato,Marin_CA,CA,44.6,66,8,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Lexington,Lexington_SC,SC,78.1,28,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Spring Hill,Hernando_FL,FL,80.1,47,10,16.1,0,Clear,FALSE,FALSE,TRUE,day
3,Sloatsburg,Rockland_NY,NY,75.9,62,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
4,Lanham,Prince George's_MD,MD,35.8,69,10,0,0,Overcast,FALSE,FALSE,TRUE,day
3,Dallas,Dallas_TX,TX,43,49,9,0,0,Clear,FALSE,FALSE,FALSE,night
4,Pittsburgh,Allegheny_PA,PA,44.1,51,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Hudson,Hillsborough_NH,NH,55,96,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Bonifay,Holmes_FL,FL,56,62,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,88,48,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,80.6,70,8,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,82,71,10,21.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,49,80,10,7,0,Fair,FALSE,FALSE,TRUE,twilight
2,Richmond,Richmond City_VA,VA,70,93,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Turlock,Stanislaus_CA,CA,91.9,30,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Westlake Village,Ventura_CA,CA,70,38,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,34,70,10,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Salinas,Monterey_CA,CA,68,61,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Baldwin Park,Los Angeles_CA,CA,57,89,0.25,5,0,Fog,FALSE,FALSE,FALSE,day
2,Birmingham,Jefferson_AL,AL,69.1,65,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Lapeer,Lapeer_MI,MI,78,56,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,San Leandro,Alameda_CA,CA,64,67,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Austin,Travis_TX,TX,99,33,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Gurnee,Lake_IL,IL,71.1,42,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
2,Tulsa,Osage_OK,OK,86,55,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Scottsdale,Maricopa_AZ,AZ,68,33,10,4.6,0,Clear,FALSE,FALSE,TRUE,night
3,Burbank,Los Angeles_CA,CA,48,24,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
3,Hallandale,Broward_FL,FL,75.9,76,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Gilroy,Santa Clara_CA,CA,55.4,88,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,61,25,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Evergreen Park,Cook_IL,IL,46,83,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,72,71,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Martinez,Contra Costa_CA,CA,68,76,10,9,0,Cloudy,TRUE,FALSE,FALSE,night
2,Klamath Falls,Klamath_OR,OR,43,89,10,10,0.03,Light Rain,FALSE,FALSE,FALSE,night
2,Westminster,Orange_CA,CA,63,17,10,0,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,24.8,93,20,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Glendora,Los Angeles_CA,CA,68,100,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Bellevue,King_WA,WA,53.1,89,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,74,64,10,8,0,Fair,FALSE,FALSE,TRUE,day
2,Youngsville,Lafayette_LA,LA,84.9,72,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Aurora,Arapahoe_CO,CO,64,33,10,12,0,Fair,FALSE,TRUE,FALSE,day
2,Fort Myers,Lee_FL,FL,79,50,10,10.4,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Dayton,Montgomery_OH,OH,45,53,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Denver,Jefferson_CO,CO,18,63,30,0,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,63.1,65,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Phillipsburg,Warren_NJ,NJ,80.1,60,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Riverside,Riverside_CA,CA,63,90,5,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Seattle,King_WA,WA,49,80,10,7,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,San Antonio,Bexar_TX,TX,63,60,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
3,Thorsby,Chilton_AL,AL,91.9,38,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Brighton,Livingston_MI,MI,30.9,87,3,4.6,0.01,Light Snow,TRUE,FALSE,FALSE,day
2,Prineville,Crook_OR,OR,65,52,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Niles,Cook_IL,IL,23,72,10,8.1,0,Light Snow,FALSE,TRUE,FALSE,day
2,Grand Rapids,Kent_MI,MI,59,96,8,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Shorewood,Will_IL,IL,66.7,84,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Ingleside,Lake_IL,IL,66.9,76,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
3,Oxnard,Ventura_CA,CA,63,18,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
3,Downey,Los Angeles_CA,CA,64,28,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Ladera Ranch,Orange_CA,CA,67,81,7,0,0,Fair,FALSE,FALSE,FALSE,day
3,Salem,Marion_OR,OR,64.9,36,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Portland,Multnomah_OR,OR,55.9,75,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Irving,Dallas_TX,TX,80,79,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Ashby,Grant_MN,MN,28,74,10,15,0,Cloudy,FALSE,FALSE,FALSE,night
3,Rensselaer,Rensselaer_NY,NY,60.1,96,0.5,0,0,Patches of Fog,FALSE,FALSE,FALSE,day
2,Appomattox,Appomattox_VA,VA,54,90,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Gaithersburg,Montgomery_MD,MD,91.9,44,10,9.2,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Salinas,Monterey_CA,CA,64.4,83,8,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Antioch,Contra Costa_CA,CA,70,12,10,0,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Nashville,Davidson_TN,TN,71.1,78,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Lehi,Utah_UT,UT,53.1,41,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,73.9,59,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,66.9,66,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lexington,Fayette_KY,KY,43,49,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
2,Ocala,Marion_FL,FL,93,54,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,70,59,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Chambersburg,Franklin_PA,PA,89.1,32,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,88,67,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Tallahassee,Leon_FL,FL,63,65,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Gardena,Los Angeles_CA,CA,72,68,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,80.6,34,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Laconia,Belknap_NH,NH,18,33,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,75.9,67,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,75.2,94,5,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
2,Alhambra,Los Angeles_CA,CA,77,32,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,44.1,96,3,5.8,0.04,Light Rain,FALSE,FALSE,FALSE,day
